feedback_id,customer_id,rating,review_text,sentiment_score,feedback_date,created_at
329,539,5,Perfect! Exceeded expectations.,0.74,2024-07-09,2026-02-12 12:59:22
330,539,3,It's okay. Average product.,0.13,2023-11-07,2026-02-12 12:59:22
331,542,4,Amazing! Will buy again.,1.0,2024-12-10,2026-02-12 12:59:22
332,545,4,Excellent quality and fast shipping.,0.54,2023-01-24,2026-02-12 12:59:22
333,545,3,It's okay. Average product.,-0.19,2024-11-07,2026-02-12 12:59:22
334,546,5,Very satisfied with my purchase.,0.96,2024-10-26,2026-02-12 12:59:22
335,546,5,Perfect! Exceeded expectations.,0.88,2024-12-29,2026-02-12 12:59:22
336,547,1,Not worth the price.,-0.57,2023-11-26,2026-02-12 12:59:22
337,547,4,Very satisfied with my purchase.,0.93,2022-07-31,2026-02-12 12:59:22
338,547,5,Very satisfied with my purchase.,0.58,2022-09-29,2026-02-12 12:59:22
339,550,3,It's okay. Average product.,-0.15,2024-08-11,2026-02-12 12:59:22
340,550,4,Amazing! Will buy again.,0.62,2024-12-19,2026-02-12 12:59:22
341,550,1,Took too long to arrive.,-0.63,2024-12-17,2026-02-12 12:59:22
342,555,5,Perfect! Exceeded expectations.,0.74,2024-11-19,2026-02-12 12:59:22
343,555,1,Not as described. Disappointed.,-0.91,2024-06-06,2026-02-12 12:59:22
344,558,4,Very satisfied with my purchase.,0.76,2024-02-03,2026-02-12 12:59:22
345,561,5,Amazing! Will buy again.,0.85,2024-07-06,2026-02-12 12:59:22
346,562,2,Not as described. Disappointed.,-0.34,2024-04-26,2026-02-12 12:59:22
347,563,3,It's okay. Average product.,-0.12,2024-07-04,2026-02-12 12:59:22
348,565,2,Not worth the price.,-0.31,2024-04-02,2026-02-12 12:59:22
349,572,4,Great product! Highly recommend.,0.76,2024-05-15,2026-02-12 12:59:22
350,577,2,Took too long to arrive.,-0.6,2024-07-08,2026-02-12 12:59:22
351,577,5,Amazing! Will buy again.,0.62,2024-03-20,2026-02-12 12:59:22
352,577,3,It's okay. Average product.,0.19,2024-10-18,2026-02-12 12:59:22
353,584,1,Took too long to arrive.,-0.7,2023-04-01,2026-02-12 12:59:22
354,584,5,Excellent quality and fast shipping.,0.89,2023-11-20,2026-02-12 12:59:22
355,584,5,Great product! Highly recommend.,0.85,2022-10-10,2026-02-12 12:59:22
356,593,3,It's okay. Average product.,0.06,2024-06-13,2026-02-12 12:59:22
357,596,2,Not worth the price.,-0.91,2023-06-02,2026-02-12 12:59:22
358,596,1,Took too long to arrive.,-0.41,2022-09-23,2026-02-12 12:59:22
359,596,3,It's okay. Average product.,0.19,2024-10-30,2026-02-12 12:59:22
360,597,5,Excellent quality and fast shipping.,0.54,2024-05-29,2026-02-12 12:59:22
361,599,2,Took too long to arrive.,-0.97,2023-03-01,2026-02-12 12:59:22
362,599,5,Very satisfied with my purchase.,0.69,2023-08-07,2026-02-12 12:59:22
363,605,4,Excellent quality and fast shipping.,0.55,2024-03-25,2026-02-12 12:59:22
364,605,4,Great product! Highly recommend.,0.69,2023-06-11,2026-02-12 12:59:22
365,606,5,Great product! Highly recommend.,0.86,2023-03-15,2026-02-12 12:59:22
366,607,4,Perfect! Exceeded expectations.,0.52,2024-07-15,2026-02-12 12:59:22
367,607,4,Amazing! Will buy again.,0.72,2024-10-25,2026-02-12 12:59:22
368,607,3,It's okay. Average product.,0.08,2024-10-12,2026-02-12 12:59:22
369,608,3,It's okay. Average product.,0.19,2024-11-22,2026-02-12 12:59:22
370,608,4,Perfect! Exceeded expectations.,0.61,2024-12-08,2026-02-12 12:59:22
371,611,3,It's okay. Average product.,0.16,2023-03-24,2026-02-12 12:59:22
372,613,3,It's okay. Average product.,0.06,2024-11-20,2026-02-12 12:59:22
373,613,5,Amazing! Will buy again.,0.83,2024-12-31,2026-02-12 12:59:22
374,613,3,It's okay. Average product.,-0.11,2024-12-12,2026-02-12 12:59:22
375,615,2,Not as described. Disappointed.,-0.36,2024-01-08,2026-02-12 12:59:22
376,615,4,Great product! Highly recommend.,0.83,2023-12-14,2026-02-12 12:59:22
377,624,2,Took too long to arrive.,-0.8,2024-12-21,2026-02-12 12:59:22
378,624,4,Very satisfied with my purchase.,0.76,2022-12-18,2026-02-12 12:59:22
379,625,5,Very satisfied with my purchase.,0.87,2022-10-09,2026-02-12 12:59:22
380,625,2,Not worth the price.,-0.87,2024-10-15,2026-02-12 12:59:22
381,626,4,Great product! Highly recommend.,0.61,2024-06-17,2026-02-12 12:59:22
382,627,5,Very satisfied with my purchase.,0.75,2023-05-29,2026-02-12 12:59:22
383,627,4,Very satisfied with my purchase.,0.7,2022-07-11,2026-02-12 12:59:22
384,629,5,Perfect! Exceeded expectations.,0.58,2024-10-10,2026-02-12 12:59:22
385,629,3,It's okay. Average product.,0.09,2024-11-02,2026-02-12 12:59:22
386,630,4,Amazing! Will buy again.,0.83,2024-01-28,2026-02-12 12:59:22
387,634,4,Perfect! Exceeded expectations.,0.85,2024-02-20,2026-02-12 12:59:22
388,635,4,Great product! Highly recommend.,0.54,2023-01-17,2026-02-12 12:59:22
389,635,5,Great product! Highly recommend.,0.95,2023-09-23,2026-02-12 12:59:22
390,635,3,It's okay. Average product.,0.08,2023-03-10,2026-02-12 12:59:22
391,642,5,Perfect! Exceeded expectations.,0.64,2023-04-26,2026-02-12 12:59:22
392,645,5,Amazing! Will buy again.,0.82,2024-11-24,2026-02-12 12:59:22
393,648,4,Perfect! Exceeded expectations.,0.82,2024-08-06,2026-02-12 12:59:22
394,648,3,It's okay. Average product.,0.17,2024-11-20,2026-02-12 12:59:22
395,648,3,It's okay. Average product.,0.05,2023-05-01,2026-02-12 12:59:22
396,650,4,Amazing! Will buy again.,0.56,2023-11-20,2026-02-12 12:59:22
397,650,4,Very satisfied with my purchase.,0.57,2024-11-04,2026-02-12 12:59:22
398,650,3,It's okay. Average product.,-0.13,2024-03-30,2026-02-12 12:59:22
399,651,4,Perfect! Exceeded expectations.,0.53,2024-03-26,2026-02-12 12:59:22
400,651,4,Excellent quality and fast shipping.,0.78,2023-12-17,2026-02-12 12:59:22
401,651,5,Excellent quality and fast shipping.,0.96,2024-10-26,2026-02-12 12:59:22
402,652,3,It's okay. Average product.,-0.19,2024-05-29,2026-02-12 12:59:22
403,657,4,Perfect! Exceeded expectations.,0.55,2023-09-25,2026-02-12 12:59:22
404,657,5,Excellent quality and fast shipping.,0.97,2023-02-24,2026-02-12 12:59:22
405,657,3,It's okay. Average product.,0.13,2023-07-28,2026-02-12 12:59:22
406,661,4,Excellent quality and fast shipping.,0.61,2024-12-30,2026-02-12 12:59:22
407,661,5,Excellent quality and fast shipping.,0.83,2024-12-03,2026-02-12 12:59:22
408,668,1,Not as described. Disappointed.,-0.51,2024-08-02,2026-02-12 12:59:22
409,668,5,Very satisfied with my purchase.,0.68,2024-08-21,2026-02-12 12:59:22
410,668,5,Perfect! Exceeded expectations.,0.61,2024-09-04,2026-02-12 12:59:22
411,671,3,It's okay. Average product.,0.09,2024-07-26,2026-02-12 12:59:22
412,671,4,Very satisfied with my purchase.,0.53,2023-11-01,2026-02-12 12:59:22
413,671,4,Amazing! Will buy again.,0.53,2023-11-06,2026-02-12 12:59:22
414,674,5,Great product! Highly recommend.,0.5,2024-07-08,2026-02-12 12:59:22
415,674,3,It's okay. Average product.,-0.03,2024-08-19,2026-02-12 12:59:22
416,675,4,Excellent quality and fast shipping.,0.91,2023-10-02,2026-02-12 12:59:22
417,675,2,Not as described. Disappointed.,-0.3,2024-07-06,2026-02-12 12:59:22
418,675,5,Very satisfied with my purchase.,0.62,2024-10-07,2026-02-12 12:59:22
419,677,4,Very satisfied with my purchase.,0.72,2023-09-30,2026-02-12 12:59:22
420,681,4,Amazing! Will buy again.,0.6,2023-08-20,2026-02-12 12:59:22
421,682,4,Amazing! Will buy again.,0.72,2024-07-31,2026-02-12 12:59:22
422,682,3,It's okay. Average product.,-0.01,2024-08-17,2026-02-12 12:59:22
423,683,4,Amazing! Will buy again.,0.83,2023-11-23,2026-02-12 12:59:22
424,683,3,It's okay. Average product.,-0.07,2023-09-15,2026-02-12 12:59:22
425,686,4,Perfect! Exceeded expectations.,0.82,2024-05-31,2026-02-12 12:59:22
426,686,2,Not as described. Disappointed.,-0.63,2024-05-04,2026-02-12 12:59:22
427,686,2,Had to return it.,-0.59,2024-12-23,2026-02-12 12:59:22
428,695,3,It's okay. Average product.,0.0,2024-03-19,2026-02-12 12:59:22
429,695,4,Perfect! Exceeded expectations.,0.52,2023-07-22,2026-02-12 12:59:22
430,696,3,It's okay. Average product.,-0.05,2023-03-29,2026-02-12 12:59:22
431,699,4,Excellent quality and fast shipping.,0.79,2024-07-07,2026-02-12 12:59:22
432,699,3,It's okay. Average product.,-0.03,2022-07-02,2026-02-12 12:59:22
433,699,4,Great product! Highly recommend.,0.95,2024-11-12,2026-02-12 12:59:22
434,703,4,Great product! Highly recommend.,0.81,2024-12-08,2026-02-12 12:59:22
435,703,2,Not worth the price.,-0.83,2024-09-22,2026-02-12 12:59:22
436,703,4,Perfect! Exceeded expectations.,0.99,2024-02-10,2026-02-12 12:59:22
437,704,5,Excellent quality and fast shipping.,0.53,2024-11-02,2026-02-12 12:59:22
438,705,5,Amazing! Will buy again.,0.89,2024-09-18,2026-02-12 12:59:22
439,705,4,Perfect! Exceeded expectations.,0.53,2024-06-10,2026-02-12 12:59:22
440,711,4,Very satisfied with my purchase.,0.97,2024-12-30,2026-02-12 12:59:22
441,711,3,It's okay. Average product.,-0.09,2024-10-25,2026-02-12 12:59:22
442,711,5,Perfect! Exceeded expectations.,0.69,2024-06-11,2026-02-12 12:59:22
443,714,4,Perfect! Exceeded expectations.,0.71,2023-07-31,2026-02-12 12:59:22
444,714,4,Amazing! Will buy again.,0.8,2024-04-12,2026-02-12 12:59:22
445,716,4,Very satisfied with my purchase.,0.88,2022-12-18,2026-02-12 12:59:22
446,716,2,Took too long to arrive.,-0.65,2023-05-06,2026-02-12 12:59:22
447,716,5,Great product! Highly recommend.,0.64,2022-04-26,2026-02-12 12:59:22
448,717,2,Poor quality. Would not recommend.,-1.0,2023-06-10,2026-02-12 12:59:22
449,717,5,Very satisfied with my purchase.,0.78,2024-09-14,2026-02-12 12:59:22
450,717,5,Perfect! Exceeded expectations.,0.78,2023-10-25,2026-02-12 12:59:22
451,718,3,It's okay. Average product.,-0.01,2024-10-07,2026-02-12 12:59:22
452,718,5,Amazing! Will buy again.,0.71,2024-11-23,2026-02-12 12:59:22
453,721,4,Amazing! Will buy again.,0.66,2024-02-13,2026-02-12 12:59:22
454,721,5,Excellent quality and fast shipping.,0.65,2024-09-04,2026-02-12 12:59:22
455,723,1,Not as described. Disappointed.,-0.81,2024-12-24,2026-02-12 12:59:22
456,723,3,It's okay. Average product.,0.04,2024-12-25,2026-02-12 12:59:22
457,723,3,It's okay. Average product.,-0.17,2024-12-24,2026-02-12 12:59:22
458,724,3,It's okay. Average product.,0.16,2024-02-02,2026-02-12 12:59:22
459,724,1,Took too long to arrive.,-0.63,2024-03-02,2026-02-12 12:59:22
460,724,4,Perfect! Exceeded expectations.,0.99,2024-04-14,2026-02-12 12:59:22
461,730,2,Not as described. Disappointed.,-0.61,2024-07-11,2026-02-12 12:59:22
462,730,4,Perfect! Exceeded expectations.,0.88,2024-11-27,2026-02-12 12:59:22
463,731,4,Great product! Highly recommend.,0.79,2024-10-26,2026-02-12 12:59:22
464,731,4,Excellent quality and fast shipping.,0.62,2024-09-11,2026-02-12 12:59:22
465,731,5,Great product! Highly recommend.,0.81,2024-12-28,2026-02-12 12:59:22
466,734,4,Excellent quality and fast shipping.,0.73,2023-05-07,2026-02-12 12:59:22
467,734,1,Had to return it.,-0.62,2023-02-08,2026-02-12 12:59:22
468,738,3,It's okay. Average product.,0.08,2024-06-13,2026-02-12 12:59:22
469,743,5,Great product! Highly recommend.,0.75,2024-10-18,2026-02-12 12:59:22
470,743,2,Not as described. Disappointed.,-0.75,2024-10-29,2026-02-12 12:59:22
471,753,3,It's okay. Average product.,-0.05,2024-01-12,2026-02-12 12:59:22
472,753,4,Excellent quality and fast shipping.,0.67,2024-09-25,2026-02-12 12:59:22
473,758,3,It's okay. Average product.,0.04,2023-09-06,2026-02-12 12:59:22
474,758,5,Perfect! Exceeded expectations.,0.59,2023-06-15,2026-02-12 12:59:22
475,763,1,Had to return it.,-0.53,2024-07-02,2026-02-12 12:59:22
476,763,5,Great product! Highly recommend.,0.58,2024-05-05,2026-02-12 12:59:22
477,763,1,Had to return it.,-0.68,2024-05-04,2026-02-12 12:59:22
478,765,3,It's okay. Average product.,0.0,2024-01-24,2026-02-12 12:59:22
479,767,4,Great product! Highly recommend.,0.92,2022-12-03,2026-02-12 12:59:22
480,770,5,Great product! Highly recommend.,0.57,2023-07-27,2026-02-12 12:59:22
481,770,3,It's okay. Average product.,0.05,2023-04-18,2026-02-12 12:59:22
482,770,4,Great product! Highly recommend.,0.72,2024-06-14,2026-02-12 12:59:22
483,772,5,Amazing! Will buy again.,0.87,2024-02-01,2026-02-12 12:59:22
484,772,4,Amazing! Will buy again.,0.63,2023-02-25,2026-02-12 12:59:22
485,772,3,It's okay. Average product.,-0.11,2023-04-05,2026-02-12 12:59:22
486,774,4,Very satisfied with my purchase.,0.68,2022-09-26,2026-02-12 12:59:22
487,774,5,Amazing! Will buy again.,0.84,2024-09-03,2026-02-12 12:59:22
488,777,5,Perfect! Exceeded expectations.,0.99,2024-06-08,2026-02-12 12:59:22
489,778,3,It's okay. Average product.,-0.2,2023-07-07,2026-02-12 12:59:22
490,778,4,Great product! Highly recommend.,0.75,2023-11-09,2026-02-12 12:59:22
491,778,4,Perfect! Exceeded expectations.,0.6,2024-03-03,2026-02-12 12:59:22
492,786,3,It's okay. Average product.,-0.18,2023-06-25,2026-02-12 12:59:22
493,791,4,Very satisfied with my purchase.,0.66,2024-10-16,2026-02-12 12:59:22
494,792,4,Very satisfied with my purchase.,0.87,2024-05-10,2026-02-12 12:59:22
495,792,4,Perfect! Exceeded expectations.,0.66,2024-09-04,2026-02-12 12:59:22
496,797,4,Amazing! Will buy again.,0.71,2024-11-15,2026-02-12 12:59:22
497,797,3,It's okay. Average product.,-0.06,2024-12-01,2026-02-12 12:59:22
498,801,2,Poor quality. Would not recommend.,-0.57,2024-10-24,2026-02-12 12:59:22
499,803,5,Perfect! Exceeded expectations.,0.69,2024-12-02,2026-02-12 12:59:22
500,803,4,Excellent quality and fast shipping.,0.88,2024-07-19,2026-02-12 12:59:22
501,803,5,Great product! Highly recommend.,0.91,2024-06-06,2026-02-12 12:59:22
502,805,1,Poor quality. Would not recommend.,-0.94,2024-01-07,2026-02-12 12:59:22
503,805,3,It's okay. Average product.,0.18,2023-11-02,2026-02-12 12:59:22
504,806,5,Great product! Highly recommend.,0.9,2023-02-21,2026-02-12 12:59:22
505,806,2,Poor quality. Would not recommend.,-0.36,2022-10-03,2026-02-12 12:59:22
506,806,5,Amazing! Will buy again.,0.94,2022-12-11,2026-02-12 12:59:22
507,808,4,Great product! Highly recommend.,0.67,2024-08-29,2026-02-12 12:59:22
508,808,2,Not worth the price.,-0.9,2024-09-20,2026-02-12 12:59:22
509,809,4,Great product! Highly recommend.,0.85,2024-03-19,2026-02-12 12:59:22
510,809,4,Great product! Highly recommend.,0.79,2024-09-24,2026-02-12 12:59:22
511,810,3,It's okay. Average product.,0.19,2022-09-09,2026-02-12 12:59:22
512,810,4,Very satisfied with my purchase.,0.92,2023-10-08,2026-02-12 12:59:22
513,810,1,Had to return it.,-0.75,2023-11-06,2026-02-12 12:59:22
514,814,5,Great product! Highly recommend.,0.89,2023-11-03,2026-02-12 12:59:22
515,814,2,Had to return it.,-0.64,2023-04-18,2026-02-12 12:59:22
516,816,3,It's okay. Average product.,-0.04,2024-07-27,2026-02-12 12:59:22
517,816,4,Very satisfied with my purchase.,0.84,2024-12-09,2026-02-12 12:59:22
518,816,4,Perfect! Exceeded expectations.,0.78,2024-05-04,2026-02-12 12:59:22
519,817,4,Excellent quality and fast shipping.,0.71,2024-09-20,2026-02-12 12:59:22
520,817,5,Excellent quality and fast shipping.,0.75,2024-07-15,2026-02-12 12:59:22
521,817,5,Perfect! Exceeded expectations.,0.59,2024-10-14,2026-02-12 12:59:22
522,825,4,Amazing! Will buy again.,0.76,2024-11-12,2026-02-12 12:59:22
523,825,3,It's okay. Average product.,0.16,2024-12-27,2026-02-12 12:59:22
524,825,5,Very satisfied with my purchase.,0.92,2024-12-21,2026-02-12 12:59:22
525,827,3,It's okay. Average product.,-0.09,2024-07-07,2026-02-12 12:59:22
526,827,5,Excellent quality and fast shipping.,0.96,2023-12-28,2026-02-12 12:59:22
527,827,5,Great product! Highly recommend.,0.53,2023-08-05,2026-02-12 12:59:22
528,837,2,Poor quality. Would not recommend.,-0.55,2024-10-09,2026-02-12 12:59:22
529,837,4,Very satisfied with my purchase.,0.93,2024-08-29,2026-02-12 12:59:22
530,837,3,It's okay. Average product.,0.19,2024-12-15,2026-02-12 12:59:22
531,845,5,Great product! Highly recommend.,0.73,2022-12-09,2026-02-12 12:59:22
532,845,1,Took too long to arrive.,-0.58,2024-07-13,2026-02-12 12:59:22
533,845,4,Very satisfied with my purchase.,0.74,2024-11-29,2026-02-12 12:59:22
534,848,3,It's okay. Average product.,0.0,2022-12-02,2026-02-12 12:59:22
535,848,4,Amazing! Will buy again.,0.88,2024-12-22,2026-02-12 12:59:22
536,848,5,Amazing! Will buy again.,0.52,2023-09-26,2026-02-12 12:59:22
537,850,2,Not worth the price.,-0.56,2023-04-25,2026-02-12 12:59:22
538,851,4,Amazing! Will buy again.,0.87,2024-09-04,2026-02-12 12:59:22
539,867,3,It's okay. Average product.,-0.13,2024-06-11,2026-02-12 12:59:22
540,872,5,Great product! Highly recommend.,0.54,2023-11-13,2026-02-12 12:59:22
541,872,2,Took too long to arrive.,-0.3,2024-03-20,2026-02-12 12:59:22
542,872,5,Excellent quality and fast shipping.,0.56,2024-01-14,2026-02-12 12:59:22
543,874,4,Great product! Highly recommend.,0.83,2024-11-18,2026-02-12 12:59:22
544,874,5,Excellent quality and fast shipping.,0.72,2024-07-18,2026-02-12 12:59:22
545,876,2,Had to return it.,-0.59,2024-05-10,2026-02-12 12:59:22
546,876,3,It's okay. Average product.,-0.04,2024-07-05,2026-02-12 12:59:22
547,881,5,Great product! Highly recommend.,0.73,2024-02-19,2026-02-12 12:59:22
548,881,3,It's okay. Average product.,0.06,2024-11-01,2026-02-12 12:59:22
549,886,2,Had to return it.,-0.67,2024-10-15,2026-02-12 12:59:22
550,888,3,It's okay. Average product.,0.19,2022-06-13,2026-02-12 12:59:22
551,888,2,Not worth the price.,-0.44,2022-07-14,2026-02-12 12:59:22
552,889,3,It's okay. Average product.,0.09,2024-12-21,2026-02-12 12:59:22
553,889,2,Had to return it.,-0.4,2024-11-05,2026-02-12 12:59:22
554,894,3,It's okay. Average product.,-0.01,2024-12-25,2026-02-12 12:59:22
555,897,4,Very satisfied with my purchase.,0.53,2024-08-30,2026-02-12 12:59:22
556,898,5,Very satisfied with my purchase.,0.8,2024-11-21,2026-02-12 12:59:22
557,898,4,Great product! Highly recommend.,0.66,2023-07-27,2026-02-12 12:59:22
558,898,3,It's okay. Average product.,0.15,2023-12-26,2026-02-12 12:59:22
559,900,3,It's okay. Average product.,0.01,2024-04-18,2026-02-12 12:59:22
560,900,4,Great product! Highly recommend.,0.76,2024-09-24,2026-02-12 12:59:22
561,905,5,Perfect! Exceeded expectations.,0.71,2023-08-28,2026-02-12 12:59:22
562,905,2,Not as described. Disappointed.,-0.64,2023-12-01,2026-02-12 12:59:22
563,905,5,Perfect! Exceeded expectations.,0.66,2024-07-17,2026-02-12 12:59:22
564,906,5,Excellent quality and fast shipping.,0.7,2023-04-23,2026-02-12 12:59:22
565,907,4,Very satisfied with my purchase.,0.79,2024-05-02,2026-02-12 12:59:22
566,910,5,Amazing! Will buy again.,0.8,2023-05-16,2026-02-12 12:59:22
567,910,4,Very satisfied with my purchase.,0.89,2024-05-13,2026-02-12 12:59:22
568,912,3,It's okay. Average product.,0.05,2024-09-29,2026-02-12 12:59:22
569,912,4,Perfect! Exceeded expectations.,0.58,2024-08-07,2026-02-12 12:59:22
570,914,3,It's okay. Average product.,-0.13,2024-05-25,2026-02-12 12:59:22
571,915,3,It's okay. Average product.,-0.03,2023-11-19,2026-02-12 12:59:22
572,915,4,Amazing! Will buy again.,0.92,2022-09-05,2026-02-12 12:59:22
573,915,5,Great product! Highly recommend.,0.65,2023-09-17,2026-02-12 12:59:22
574,916,4,Perfect! Exceeded expectations.,0.81,2024-12-05,2026-02-12 12:59:22
575,922,5,Very satisfied with my purchase.,0.91,2024-10-05,2026-02-12 12:59:22
576,922,4,Very satisfied with my purchase.,0.89,2024-10-23,2026-02-12 12:59:22
577,923,4,Very satisfied with my purchase.,0.95,2024-05-08,2026-02-12 12:59:22
578,923,3,It's okay. Average product.,0.01,2023-12-18,2026-02-12 12:59:22
579,923,4,Perfect! Exceeded expectations.,0.74,2024-09-28,2026-02-12 12:59:22
580,925,3,It's okay. Average product.,-0.18,2024-11-13,2026-02-12 12:59:22
581,925,3,It's okay. Average product.,-0.04,2024-04-04,2026-02-12 12:59:22
582,925,4,Great product! Highly recommend.,0.88,2024-05-07,2026-02-12 12:59:22
583,929,4,Perfect! Exceeded expectations.,0.86,2024-07-25,2026-02-12 12:59:22
584,929,4,Great product! Highly recommend.,0.8,2024-08-06,2026-02-12 12:59:22
585,932,5,Amazing! Will buy again.,0.71,2022-04-11,2026-02-12 12:59:22
586,933,4,Very satisfied with my purchase.,0.71,2023-08-05,2026-02-12 12:59:22
587,933,4,Perfect! Exceeded expectations.,0.62,2024-02-05,2026-02-12 12:59:22
588,933,3,It's okay. Average product.,0.1,2024-06-28,2026-02-12 12:59:22
589,934,4,Great product! Highly recommend.,0.63,2024-12-21,2026-02-12 12:59:22
590,934,4,Amazing! Will buy again.,0.59,2024-11-30,2026-02-12 12:59:22
591,936,4,Perfect! Exceeded expectations.,0.96,2024-09-11,2026-02-12 12:59:22
592,939,4,Excellent quality and fast shipping.,0.55,2024-02-10,2026-02-12 12:59:22
